validator_index,node_operator_id,validator_pubkey
159994,0,853cca78e0bc3504f2b885f6de1588efaace4cbd0d0e88aebd6b1dd34486f79175d8b5bba8b16d1bcfe2321b22c44a8f
159995,0,8c868c326fc766844f2e2ef8b89b794a0c691bedf69ed4399082658aaf9f10f65a2e2faf66fcf03c543fb6c905089538
159996,0,907e8227b07b87fdae763532e9bed0b200ff809dab224397274ca7482248a0ceac51a733e50d1fc6c5b8a81fae2acb7e
159997,0,b14cd8cf7fcacf079cc9949d09d84bcad3a5088d6e17162f89d7fb8ffe7299b9e0bfee865f136a26af065a54d5144fc1
159998,0,b61ae56bbf457e36322abfde4e79e3780e69f5d9238ccea7a02312c185e454d87df212325e9492c59a5ea432b055e9f7
159999,0,923fbf555f952cfa7de91de0d60db6324f451149e5a11bd611673325e1870b896f0e63f64e314802345a96537cbccf27
160000,0,8307d463d74cb06c6054a9584f64c02f09284d00b0ddc8d04dda70bfb6dbc1d0597638b63d4a953038926fcd185623ed
160001,0,aedbe0ee2b5ffca5c50baaddae7836e850b0a5ed9197eeacbfdff72e302f093b5284b1b1ace4cbcf13e8e220b45a3152
160002,0,a711e260f8f10b4ac6ae88da7aa937d32cef5693d009e56a9a754b89907a9cc0911af895d00c384d46fa6a29312bb447
160003,0,956d9399538661aba458b74f66d1c3914631793c0c777a521011113e30c5278c8967d2ec34db9e8452a53a8a09026515
160004,0,b0b24b80d90fec3b9884996db7f25a5b319aafef183d50be295567c8c5d54f0273745b4cd79b3dcc4774680a6facd072
160005,0,b3c98307d9051701e109eb1f9d997a549f8a3743c3fbc42c17e8e8f6096a1d3004f1fb613507271a39d54141e3726b8f
160006,0,847da00e3c0e8be7ecac3fc593608852bb3f5710cceae10b8dc1ff70339fafe2034235e48992ef51f93b25cf98090706
160007,0,99647245ae87456c92c8c7caed1f8acb7970763ec114e550ed2c490141554c26b1bd8c2e130661dce869888424d2235c
160008,0,875f184804d14f1afac633773b9e3caff8d43fcb17179360f262e038a3a5375e2b746cc1661fff64c2826dd0af893053
160009,0,b64a0a5a4be5497bc33066d326f7fcc91a3d027c52e013e46d98267ded2d9b5ed0d6d11e52109e2cbec767d8aef3d4de
160010,0,9515006764d2005e2573a86ce01ee5b1ebbc3903f042b7009974b9598179fa4c87f52a7ee235e201405b9f95b0befdea
160011,0,84dbc5b5a80f6c3fcb003a5a873c64e843e017bde72472fe654d6fc489b7df58923dac537450a95d8bd37f93c430539b
160012,0,a1c02b17348b302ee402ae68893df329562b60957bf8dbc7d0529cfcbcc4526a4d2ff76228bd50123e4015b439272cb0
160013,0,b238544255656ac4f74f60bcbde37401495c34527bba065aa226d48374cb7b3003fd5e4c25a7f3cd4adea1e3d81ac173
160014,0,a98911920a2dc12a19839281bfbca2ad8c1939d6a3953750cb759875c550ee61c16553c5a58fe735ce3fc6c42fdfe03b
160015,0,97220e4bb6ef287be9b633de222663498b46ee41036c3607467e176f97f598c287869f118d3423cf23e071627a61a92e
160016,0,a4638d0ecdebd2ca91ac96b50e86c54e0d150b656db408e2bba7ff83121bad07451b10f66acb3426a353c65a349592ab
160017,0,82877a5a5ebeeab86fce2172f71abffcc5bd28b1cfda5ccd3164e9009efbe0f83a9e64a402500e1c8f823927cf97a2aa
160018,0,8181dada4b2687a6cb7e533f99e308c6d274a7423b741a8e423a38de0fcc80cd4a03c42705b460a57bc153d67ae9c2ce
160019,0,91ee4ed86e36e0887d5e7e27d6c38ac07219ce05a00e86144bfbd23bc23111468c347057e048db7c26e50de48823a658
160020,0,afc8ae92a9f8302569cb1e4346c1587efa65552e3425b01c9d90a9ba81366a110cb24644a021dc783af2afa294bc9e5a
160021,0,8fdf690a67d6ea51d3521329438a455964d8fc04a1319c88abc4c27d727993238b7420aca8484639445ddd6d6199ac64
160022,0,9309d2568dc5f2053f745202f69ff1bf80fa5a71725394ae02d035f8b9b4de2819fa44fa86b2e87ae3feb7bceea4ae3a
160023,0,83a5a0529f28496a5d3963960f43135d9ddc6c1202c7073cd4d028853b9c054cf3abe26a96f99d56faf22aba8a729af1
160024,0,91035c2c097cf629330d9eed7cd9e6f4268f74c393080a85b1172282aeea3e4fcafeaf3cef4b1ee9d4c84941fca13954
160025,0,98bd4d41ddc650f37f480d5a30ba18ca63e27618573f292b65bbb75a86bc139c01c446a08d01515434aa0a5cf6d7885e
160026,0,b89f290f381e8a5c9a1f9b83badc091f6d6ac65b5fdc9f0b0456c7abe682ca26a2af1439f755290332c36270ef02e60e
160027,0,b89f1218795faeb19aa79e6eac27ae0cc9e560bddad08b57b7dd03cb643099a05f01596bc3d7b817955a600b958db3fd
160028,0,86ccc0932ca27a27a5831980a09314b1ce69fdf1a20a53583687fa65788f6f97537f8a13f7ac01d8443bdcf4b9e21377
160029,0,9573db400dbc0fce627f58eb65fdebd181e3aa8c8e06bff9125c95f8dd3ad0e058eacfce5d6610bbca09b389f62bc5c3
160030,0,ac550524044f7d6914e5fe1669eccd15e1480c309d03f607e724831bf77091c5f7340e92345146c804792de80e7c24d6
160031,0,ace55cd2aec7586f4c8b132d0bd5682915ea1b1a957f296041fecd8b70a61dc7e3a5d85e053ab1541a7c4dad12207c48
160032,0,b6fb34ef6b94eac875d5ea2c39091e68b1c36218e60636078b768c572e11af591e3f0744303f7255a629ea73ddc862b4
160033,0,b3a0f894cdaf9268023718504f2f581479ce1b875bd19a86b9a63c29085f9a767e50fea56359ab07fc785411ea1718d0
160034,0,96253aff451ece3e89c5f69584ace8e597884995cb8972a8e977c890cd6c016dde5bdfdc27a9a36ccba019aec568f218
160035,0,83154803afeb9b30d71eda63fdd8255d302881c9f3568c24971c09eefded50f66086447ef024f7b8eb406bdb789ad02e
160036,0,a400630a1082f6276711974578e301517c5a3ce624e548531886095cf3ee4c717f8c81910fc1a2774560cb0bc8a181b1
160037,0,905bf4de1f861075015b5fde93077c9934d07e082e4386290e9b5f2cf23cdf7fefe3033530c6670e3aadaaff8eead077
160040,0,b07c0c52dcc5fc68d2e9924f772a753bc51313f81409c1e6f96a47c4818e9bcea8bd9697e1c5ec971ff59b39802d1125
160041,0,af02e6b49eb4ac480f2ca6fab39e6fa5fa65c0d7c2c9d56e078aa1ca4055cdd51ba15d5598f3659836f83464c2a271ba
160042,0,aa9e71ef4422c7d52785cd44e17dac3d5192455448f8ef7b891b7731463c9a0480398772aa1f35a044fd2715e3806670
160043,0,810b6a9f1aa60445ed4c81112fac3fc159efaf99fa0b859cf64f78429b85911ba9ca3b92a7ee6d0df93f92c24a74f26a
160044,0,b1194156f6a66bde1d50f9ebfe201926a4f4cc84c78e002a71ffb96f699a275f5ec0f19df3c3874b958181a357172d45
160045,0,80462bf879bf1d0cd33b5b530489adf83cf9556eb3276f4496c030b79edcebeff4e9b912af5884dfd553e831486aabbb
160046,0,a8707fbeba09d6051965a834d11e3cbc43e1013f3650aaf79714ae0c15fd20f8220bce8eafb5308b725b1b0e22247e4e
160047,0,acc73b71bf672bdabb00ab6866b68c7a37f83e43c7cba94f98ea1d572cc0bea695eb86b988f355827e7a683cc7f8d2a2
160048,0,b3310e98cebd00749b1cc159b226bbd615274435613e82993c30da1a8fa20716e8bf80c5d0ed9ebcc5e3ec439d005283
160049,0,838d4a6085b2bcb2ffa9c14cf85e6fb046cc6829bdd186c0a31a9c2b195b82d3f787bd9b663276a9cf999eda10bdca44
160050,0,867a18d5d82718ebc47fa9a4e5e3f7bdb27df12df5cfec4f375676925a7c6cf0c1a5a80f22b5f2a81a4ed8ab088777bc
160051,0,960ef29d7dfb99382da3283895d5f06dc319d9062bd267999dc686f304f63776a962fb9441d4b431d029cede4b66307e
160052,0,b9d263f3fae413d757c3eac357f4082353fc70c485e87c709107aae669394359349cfe7d715ca9137afe42d1266bc01e
160053,0,896afb8238fc5545fb97e0fb648696e2234aaf968824bc1464dd2a8c0ef7a8c05dc090bc0fef942d2f790bd79f90c21f
160054,0,80d9d34081f5a6058bd150c6802c3b5dab84524f9a9459bd302e7a090502111af296c4f6dcf9b859c383156d45d7eae9
160055,0,b488b510374a0d96111bfde416ee5f25f33e0b040e53d545e80c7a1c92a704eae254a93fe65863482ad67b0912576516
160056,0,8891a97d4b1b94b36a218b49f8c65b2524c84dd37331cf8b994c2b9e4bbf1d4943afc023b3af2174bbeee606d5a7a3b6
160057,0,a6824e07cab582f3675566d0c2c4df7e4f8fca49a92cd0fbde139425b1308e82a35ec352ce0804a7867552b9336cf4d4
160058,0,a05b33fa6779e289c0edb86ecb3217c29d17758ff8ddfeed28c302ad4e75b819b89ffbc727e4684ac4cbf3e83a06de90
160059,0,b3ddb6fe0a5bfcb62c134dabb5d00dbd24c06ddd2a220d9ad76b1fbae9565309267ffda831c58f73ee2d737547b594b8
160060,0,953bbfdca6a5d204d0a3d8a72fc39f0e0c048284a685c61bc906fc4a1c8c7ade9c84f522e585ea3f87c3b3a3dc3943d7
160061,0,85880982852f73daea4baf21f618040157eae3ffc6f8da5dd3905b59392d4bf0286b2b19bdaa56e67b77b01568d6243d
160062,0,97110fb07383c4ea467446bce5b19c365abc8b6ce721924a191ef310e1ca81a120316ac6f4cd29c602a9611122b44129
160063,0,8d23da27bb7d5f04343e241e0fecfdb33bc3e6200d3e626918b9621e5b46a0831557f6c534f147cfc6e3531b79179c42
160064,0,b7be20415330c143a9f4a18768a0f3fe957d8ad6f49980d53799a9edacda8df745cf8deddb4367a8b8d4a3becf87b487
160065,0,90d59f99b9532a2eb835d81336d067add75cbfac5808968eed501fc1127c595e591e42ea0ca4cea5d3f16962ca57bea0
160066,0,b837a73a0fb037edec783246a9b66dc5347e5358073cdd3f6830d30e32b9449dd66b7f81b96b6f0c83e30d3fbe39a7b0
160067,0,90bc3e71e877d722fd716ce6a29e2031d3d2789e85f40b96a75614c2b5c4bbecd1adb373658efa2e035307067b2a05e1
160068,0,981469c6df2ed6230b145dbbce4b0129b5b0b78ae59e11a46614c88c12c7953e5d7b9dbd2550c333ccc32254209eef43
160069,0,8a4f8f27d93cc78da5e1ad36c73db5fec86d68a4dd590342a459122526c44e3d1c7bb91cb6d087b8e0a951dfd6d72c99
160070,0,acc1024c9fc6560250f6a139c85e4632992303c746e63cc530d18b34aad2c561689341f135d1f802820844794a3f21ad
160071,0,a16be93ed8491075173e6896fb61050224223e18d2e4a6f3a07f2b74f35cb25797a6c7a96faaaf64db64be3a5aeddb65
161304,0,af87508773feab76c757201b06f7e559158b80382a2296ccc868fe8110604c06ef60355da186302c3ab675abe7e2522b
161305,0,a89a883a591efb246e6bfdf801949998374496c1babf9e3c4c55494b419a49989b985dc3b073a07f28ccab3b8a99da43
161306,0,94ee5b71a2a722817081752ba51c0d166aae78517128a9dedc884ed6223a910d42b469611feaed2d1398f1fffc93ea8d
161307,0,91b8e179c4417105b9c9c90b795c6a9034331f0a657a55f5344a9a7c646f1d22fb8579a4f0b8d1dbd109687a7261cc08
161308,0,916599b99c42a0a7e94e104e4a142d532dfa8353adc376c030d3c75bc0461e531ad5d48855e7c2fe1031ee86c540ef48
161309,0,afe5ece404d1c33a8d0894d5b9e1da7a3e4521f57b2d0055502a7ee6d5496093b0bc654de9be216faec4543584ea4ef5
161310,0,b88143bd3484ba0797bd28a8591f2b398687d8b025609f2632ff15046e0f33cfdcd3e6157fbb0c704ee67b510d5332a4
161311,0,99ffbc8c341118c2c3e3abb193eb36dcb56276f668e55e241542cd24d1c31ff919b028c40fe5bd54ee405d968c95688a
161312,0,aaa470baa39dd907e461e7787ab62af7ebb6d2e71b86857b3e664dccbc26247d0902d343ccd389c048d5790cb1b43842
161786,0,939d83b53a213cac30d1379680eeca360c9567bd39cba160c3cf1aab907246217e393fe88c9795401bfe320a3db8c96c
161787,0,8a023ca023bd30934e31643f5197c6f0d9743800c52a020ca5ecd2524902a75b3048c9ed0eb9f3cb173c0a870fa232dc
161788,0,85108c4733a132e9c36f720f559caf77b3666591774d299247a4e6c6effd4cc8f09912be5d8243e9a782ec4e360e16bb
161789,0,a4fe2be7a1a56810b9d6a52f91338886125ec1e24a9a34c97ded4cc9066f15f45bcde633106b6d9ff14239d812090f71
161790,0,b45315baef2271e209a7ab3060656361841f4e3761c31533b07e7232ef4499d163ba5423f2211528042ffa336e339845
161791,0,87a6240893ac4521a302970db2ecaeea548962f0acec43fe6d4182308c60e1a178105af9709fc235039bac39579fbb6f
161792,0,ac9ba6b993574578638a93c062024794d8edb7186228b7977dacb869e1ed53524bb5891df85d99804a9aed0dc4df6b5a
161793,0,829a3aa4064e6a9149e3fc744086e6c6144b00cdd4727ee1f926dc9a64620f1b7254b717eb41ade617e78215ad9f2453
161794,0,af9f029cd23bb8c6e4abb43f85f95d27fc70c6a7eab5ade75d435f43c7f097af17926e16e0c3bb6c4bb1f7eb12c06cab
161795,0,9719998ddf8ec307096c03ccf82a4c50b39e280a23bba6fd826fc73be54471924cdf3ebbce9da68095bd873283bf2c6e
161796,0,862f08d8e9aa6c049afc795afc480d65a527264cf4377e39888ffcc2cba654aa0056ced37e2aba8624963bcf1630b4c1
161797,0,920f9c7c07034e7db22138420084a35273213edf4de47074b2f57cc535d89db81b8c3e401c0ffd2d12f520e405000719
161798,0,80d9ecd91c532f8966efc65e4cff794206afe5e5af6ce64e8097f71c87832a49cb7f5f0f11e65014bfc7159fb22e7eca
161799,0,a134df9d283d3ad77b8b31a2e835c344bd326adfe019186f3009293701507a2f437baecdd301bba80b528362943d72c8
161800,0,8e0ac33a0302370bfe9a927f763e0d310c52cd00fd4b3ff60c48838d391045a83975b9689aee6ebe6c2cc9628caa2205
161801,0,a23b4596ed876be5e92317a9d0eb5e72170e1fdc643a45a0ece67301798995d94004df4a32432599b84f6565e2f0d75c
161802,0,8e21e6643b0d2c512405fa1a8b6c1bd3c4c24c299836ff5e559f74ddcd0558aa33c519a709e52b4b06e3b8fe42b0b970
161803,0,8d3564982173282c9a27bd741ed680785b2ab2cdd26d0aadc039212dd4f62370d8fbb38515053605243099aa83b8763e
161804,0,8a8b8377983815d1e74211cce1c79bee3bd4aed9ed24b61dfd303f8b6146e146915f73a89e4d63800d2442176a99f2cf
161805,0,8f39f8275d4112e9f10e0e1ca8f513238f7e23ce93c45e1635acdc4b78c359cf6166936ecd018e11e07935d9dfbacefa
161806,0,a3ac65093b1968af0ffa042ccfc076bb656bc4b32f9fe7c91241c3b9e06ed163504aa160817f8ef84cde629ad588a3fc
161807,0,81d1a10707439cd61617cfd4ef555f470903ac0b5424e7c720447d6c0da379056710ac98a9c2e696e703193f1bc44402
161808,0,aa513e01fa31f75b1b73ce0f843e191fc2a84eae06658301c3b8308c5b1c82fee34a6e27df22c898bd1d115bff354c11
161809,0,916413754e5ac399c466ee5d8cc052edf80e37056ebaa550c0cf67fa7b8f4e8dfca2c49059add38d2d05ee28ce6d9437
161810,0,80a0ce662a44c312c4ba974b3f69bca03f95d93fce42937adc2a59255ddfec6fc1633bccdac4dc4b9eb5c9802e84eb91
161811,0,8c6b1a322c90d162ded5156114aea0688ac787c0b52e3f6e80a16d588a9bb6789ab68326f941045a9d1d43fec217ef04
161812,0,a5efbe0b9177355181d1d4e60db76088f7e520df15d60cca1ef0221867c4126ceb1ffd6c254ba94da3f12da165772da9
162401,0,b2cbaf9027bcf485b3922c23d0a3cde1de1d22d78b56ff6c5edb813dd4eb4b7791413e67763cab52fa5e119fad401fe4
162402,0,a68248c2000cdedbb45b739003862937fb16e0b30c82d013d9b16e0c190cb45cea3bf9afb204bce65159fb24fb2d6dcc
162403,0,a5eb7fa6e05b85276502b7d94a4b9e24fd84b0cfc08bff472b5986877c78777b2424c048a9e6509b3ec22a28fe8e5f37
162404,0,a525d64c052bd1dcbdd0cc4c1fdffccb4a421e77101e73e46d1e197c1a414621f597c13823a8557fa462dcee50942b05
162405,0,93ea58aed3a345cb0ac5da2ec7a24ed793ee376d9f9ce949000766bbe42d05cd7cb05232f23cca59505099794a4e8f3d
162406,0,ac9783d3dc7d324c59262e9f0ecdb131c249f8e8bdb48647b79dda5548da2fb299d7ca1250713830ae3568a7c96af871
162407,0,b7453f831dd202cbc9168b036bc8b43ac1df378eff20e9946e2d27f377e0fc97f02494fcbc3df01e33606cbb262c88c6
162408,0,a9d0610dfb77ab11dd029117d39cc6f6586d8a8efa231c79c47c2c56bc65f96cbc95383fba9de08092e6e7e22dc03ef9
162409,0,8332ba4fdcaf54e142f977967253feb3bf2bb948972a802d8ddafd5c1ac5ce3c5d1374196174778205469ccbd8976295
162410,0,9071a06ace0b6f644b527b1d03fe0b212a2d15846a002ce21d0a371a72bed7f0a9ffa887e0bf5f35b2d7bf29f22b2002
162411,0,93123ac776ee90b6b5f495e57989cd6e5e78859948fd805781c57ce1598042bb67194ba82cb1db92a3ea84075169e758
162412,0,8f02a78724d1b2e48bba68e45d31bc3db3306e0d4b3aa7fa7a0c13f26576883df6d70faaf85107e53254a4b0a242b5ea
162413,0,95e24ae991a496af69bf6ff2e98a218c8fbadcb81997e2122259e00e1156bd957bbb7b56e63b451499307cdc5aaee84a
162414,0,907db406498cf27eb58d294bfb68f9a29328ff09831c83cd6e3e60c616ee8c9db668e706d6d9f732c573f2ba9672757d
162489,0,a2b5ffceaee6cd412650178262ea7dde872450b20d83482c5a7b835ddc0f169dccb8cc4f43a66127b2f875b109e11a46
162490,0,9223afc2afa1407f1205f4e281172fd70df9d921101e526fa8179349fb311d50502fb778195f116c68e09aa5f4aa75f3
162491,0,ad4f8a8b4aae83c7f057b28a577390cae44ab2bb60bc5550b5f4f3ea4774cc20fc786578e16721632f9757f7a45fd128
162492,0,b89ba2efa83514c25110377adb315b3c04748c11b1edfa33c394442786f9eb9110e525be8e35ca9af0ff2bdb04073768
162493,0,a9dade9fb714ba8e3e0691daabc5b23be47866785db3e8ff1c216408d8536db0a3c3f33f96fafb96a0a79b114f798620
162494,0,ac90fc0909332e7ce2a3452a5c20af9f7edbd751be3c8197d31c4cd632274814e2a3355e77d9f0ff82e73064b4e655b3
162495,0,8c36a024f44b12d1f29e768f93587f968f752599b88bff4f094490eb87ea4cc17a7dc8c31142261c2b3569497fb3dad3
162496,0,a0af4deae5a5918aea95765049bbca6937bae9bed6189ffed46fbf46c4359d62037058845c0c588548d41be6cefcd3ed
162519,0,b655f7d109efd8c16213ad982701c1fe85bbe04fd67d8be68c7b31fb9c0436f065737ccd90d2ab9a1586c3aedba8bf22
162520,0,b082b99708c16b93211045372b48653985c4e510f8d34c177e39c6775fd190e0a15ee27c8795db764f51dc3c96e7d2f6
216368,0,aa3f78ee6311b498c6aeb579b3e456095c5fecc5e3f05e25bba280003d66dd2ca93cda20e7d9e7b1d8dbabc7e8bfd5ed
216369,0,82b7f986f458753279250f1073231b9a2df6c5c72d51b1b49c08b12eff483bdca5a2e421e56376cc769f6a144feadaf6
216370,0,8ca2141a542fa94386fd7ff4b4f45e15e4b06d815ceaa191167d80dd7681fdf8af69dc62b369fb7e5b2d867c1ac51887
216371,0,b88e5e28792d009626f793e1b144eed518687b6818bedf5ad210fd48bc6a4b90ded1edabc48f585cbf6647c748901eb2
216372,0,95df2269f427fa591ece21f1c6089deec4fc79e7661adfee56c9331a45e77e48eb9b68301f5acba41d74c98ee5982303
216373,0,b257ee7b67d297b8a8c4bfd047c8f3e784c0287aa155cb9e4e37d682bee8f6f7bf4714cfc9a66f2a9f420b40102c16a8
216374,0,a5e0765c5bdda1177d7a64ddb16b392b292c513406c3b19fbbcf5eb0b270ff987b8ef812fe9a28a195c29583c620f218
216375,0,b977d57d36fb900a8897e70935bb3e5a4b27c7119c47f93beed8a24669f8bfdfc33419e8c6b99083639ccf5f0bc82364
216376,0,95886b5211e39c2d93f69654ec37c04b6174742ec48ee2640d78f37e8fe910f82d12c2f37aba9df55a0bb92ea0f44446
216377,0,b60d1c6f1bac7a6c4dcf1a4c0484dd8950d116008e05beae64496a0fa6d025d32ae539df27830d3e983e2aa43dff3330
216378,0,858afae40bdae1389af04e55f6dcd469a757d3bf9a244623ccbb1cf0663ed6fb319ba63b405c2a9b9578cd2ea931a316
217343,0,98359c4f10e32b898eea53f1c8eaf397508a168f876cb11a57de9c4426cfd2e069afd531c8ad41ac1d92e535ec1b97d5
217344,0,b829e6da26aa4f46e55c4b5b0fcd324f69f940a46f18a442ea961de76875b7594b2c34638085090da2b5c9d2d397fac5
217345,0,8b135125c49b1491df8aea6a0e605999db97432706265b66cf60f84562d26093ad9e81f25fccb8a7e1bd2e46dc73bff0
217346,0,a071b5835de91c85af4d033349fa1092f0cd07bca861072cde6b983daac3c639b33ba4246492fe86548c4ff2cbac9153
217347,0,b2c8397059a068bdab0fd38bdfc39c4e41bf41b952bac333c2734d16e90dcf3a5e0ea0d8986026e9b8014e0b47a989b0
217348,0,8c13ba14f41e2ec11844098036fd7ba99842b313c1b72867119b687317ddfb81bf09c8aaa7abe998430274e11a1c3c5d
217349,0,873a8b29120ad03b20cf15edc8e249d14bf4fe19403e377eb96f79b3ed03a4f5fdf084793af91d9f4a32b5f5808b51eb
217350,0,981f4afdc7ca36475fc567de39d62ad202a93350c7b9d09da59dbc1f10d53ef0f9c7095b3a2ac2c86af71938b895cfc5
217351,0,abfc3b1b16f5bcb2dfc898a286dc2bd8fa49083138f815644dd2a89f5ab58918c9c4a7b264b0b193d7ea5c137d2e091e
217352,0,a69575919307ac2d1a25cde791ec1fc0269958d00f1213c2da8670d9e7ee7efba10899c522e4e51216404fa7283af4bf
217353,0,a4acfb8920f2ef1800b9128b5bd263b8fa30b61009680265558ee592fefd9c9f818b8cebc55ae17cfc00e266441ec19e
217354,0,99876d35dd0d2263fa2fba706b71d0a3bbd37e46100c5be3cac064d0830136b36ca59b3749b4881bfddcbd7c97cb28ac
217355,0,b259d9dec9d2648df56d44b10f44f439a6fcddde582cd0c6ba13970f5060f78c8a7e10bca65f7b5811b83ea66ee409ab
217356,0,b9f951bd9e80fd0d2b3187603a9393090b9f4cecf2816e77e1efb522866ce98713278522015d3cf04a41b327c3949732
217357,0,8e55d921d83a5f5f298424bd9e52b0c61b601cce0de9804310db52769f0ed28ebd67349e57abd7b90708d12b1df4a274
217358,0,904fa465c2d71184019a3cbddaca67eed5d6d8fb8df6029e5986a135b01c8469724cc8f3245d25c01cd10add7e0ac9d2
217359,0,a63b0be8fa8d65decc5eb90d89ed069622b1b5472a2552fda6cbdbc9ca857f34c4fee2f92d911be66a778483c249658e
217360,0,a2dbdb0d35014dd26f881ef96b89c4a2b933ba89e7a4d40f9ccd7fb12a6fa7b1a7785c7b497b6f3730ed34d550d2919b
217361,0,adfc5f3b47d6f004c4663a432021321ed3c03542a94b146046ab5ab7eb7fb58ec4c2961a4a202e54573f47360a71432f
217362,0,809ee2e64a440df64f7ee7ff03e7abecf793f3a8f2568b00db680829c52bb03644c172588d1d96b073bf64ab8d56cb6e
217363,0,b53d91def733c25cbcf437d2dc2a53ecd27be3051e7131ecb257de0eab430bd16d28313e81fca959a2c8367f031bcd39
217364,0,a4bdaaf9b0fae83d19119350685f61907bf253345f4a20d7ffaf9dfb75d62cd8c2669d17d691f74b740761d944c47e06
217365,0,b3a2a9fa48181d6b85fdb75401960bd3cbf31dcd86cd100ce168cb8ccefe87684e4ea1a9bc478c5410568f11a23d97cb
217366,0,b760aa1de6dcb72d26f651a6d1c47519d25bcdac0026b64cdba86690553dba3800a5fa6a605532cd47c4853a51c451e8
217367,0,a48b3b7d75945acc335c9a03c989abf3720344bd57c5e09a75abc9f906780197449c3f964e1cd9e758d1ed15877b9d12
217368,0,932218918c35fc0882f5009b4a3f008793fb53366e8926675156265562f1a021a6d001c1c40f95b7247a734d71fc7748
217369,0,a2fc983b79f7d17a8462b1e36759b4ef945244b2fd68736c28f9bfe3615fabed4572395478c29c5fee0edf123d85adad
217370,0,ad782485b2a49eba694a35b3bbb423c30859e16f4179922ecfd574c67853744efada7f1628660c6e017948f7fca4be7d
217371,0,81712a4eb798f844bb7b8bc8cf4efc72272b6282f71f98b9685807a076b945ebb7aefb9151431a2a815771c7939342a9
217372,0,8a6d6bb64ea525c1e371f08271a45dce16ab1a1b1db6b8223221dcbb66c4dd4b3136b253aac78618b34d6e27fba9a5df
217373,0,8aadfaa97ae558020fdfcc1fce1261031d024ef70548df6411bd2a5caa727a260309061416c95a0ee391b86a31ae27e2
217374,0,96f761ecb29acf3ed8697dcf5445e92060cb2108cf25feb5f0902968c79d618c98ffdc84319dcb9acf40e5b121afc02c
217375,0,a2585126a968b05fe5f01b8cbe578a400cdbd1425d5dd7aad901ddf199338d16aef73b28e9425bb2d161071c0bd26b80
217376,0,90a1b2f54262cf7de33e65c19505923e9985f94995aed71200ffa3d2c891991d0cad86e483005c6e1c4e332e05351730
217377,0,ae6fb8f224c9dbeee4268ffc6334cbcb2e0b3774acb534b4038e6c2f0a3ac6c4985cd710ab7e9601cf8972fc9844df41
217378,0,b1c15c770174eb5ba57f9d193014330d63dd229ff2457dc007772bf309828f78330d060a0e786bc7d06292aa54019d2d
217379,0,8dce8d677ee6f74f58a296400437cc7753da8898694ecb205969fe23933ac0c43f64e0b26812e1941c8c5143135ddeab
217380,0,854b186603ab4532a9c0c0537ca0ed452bea7bdc8823fb3517d1b0960dfd78068069141a184811f54eeb3b49a0c8c43e
217381,0,a5ea7ab88da416c5f62ec791a4c54c227439199cd6525dd6485ca5f2658cac40e7f1b6a6a96c82ebf138d9b9797d8312
217382,0,b61525858a20e792cb2d4de6b994309fd28a42adce38bc1590d11c1d26201f7a1b959172da7799255c3f150f3c7a52bb
217383,0,811b21b70b6192d10619a5c7bd65eaa021b2bf3508a761d6b3d317ea14b44c369560e0c94e2afeffa75bc063fd59f340
217384,0,93da7d87a708b94dd1d4c4b9de6211c279b1bb533d49b7b15e227b912af641c73f2c6c7f2e8b26ab75044ee219ad89ac
217385,0,af93706fea8dc76094947848114ba38532ffcf6d878578b5e6ab0765eb9d11104954052dc26db51740f131ee3ff31fc4
217386,0,985b641679a2ce88d65ef73e1e08a22efc35e5637fa7e5d63c1a582d0a05363a1cb7bbc63a4c91d0adc5d9ab991f231a
217387,0,a83d8c7fd59bbd16cc850f32f14a49314dbd5509ffe59918ffe581a610e9902928ccd55ac18eecbb95e6a379480bf12f
217388,0,983d83b66b3706d6798530385ed7e3ecc12b1641922f711792a3120f1e671f9f42aa8205d1831fac1cfd292dcc47f174
217389,0,b84a4c096c4288e765799e2f68e9723ade5d9109a3887a941e4e30904dfb3780b60b8dc811e85f2264634546bca4a964
217390,0,b2fd3a99ee4047c60cd5c145c79d08e97804ac6eb4d6eb50707f3651cc077c40ca5d17c2cc3748e9434b470a2b82c9a6
217391,0,a39e67c778348020c2d406bc6bb3a45131161aba5757ae4366df31d2de8b0c48276e02c72be19255ba7c0865719dfc3e
217392,0,8602af08d8e5430b56dcd954c17d78ea766df594811a7e0fc2d99eb51bd9600b610f072aae6df22c44f1b8ace577f07b
217393,0,ab1cf2b41e515dbf034b7f9bbf8cadfa0a4a04212eedd09a3a72072e8e65796de25191f0b71f6eb2d38faefdfcb1a559
217394,0,b8532c640219dcb379036bb071bb6f1d1733c9dbb54dc665b4605ef19cacba012675d97a05891e53eae1220e95902832
217395,0,9785a7d8b6bfdd4d18d33c3cd8da9311983bf18d13531d3f7d5dfda164520f862fdb08c2a7c2bcb729728e5fb4aa0904
217396,0,85fa8ab2550eacd2121e539f74d5c8a8fa61d324998cfff62e12a272ef91b82f596121b284681d65ddb2bbe9a9f5abf3
217397,0,8dfc6ba30aa1fa8ca00357a860398d41f366d3f1486d87a4e9d0b51900c2730b81143fde33c84c7db0c04f378292b1c9
217398,0,95dae6f79ae13b25e0b6b42a2ee46e8998724e4f295e5f7c966f040660490a71e9bf2f49bfcf07313ea0096777925e2c
217399,0,94085162dfcccd0945e9235596c41dae3ae5d57a11ddcb72d38beb59fedb4045db3f48894833e85654a45155733b29e6
